Data,Indice de vendas residenciais,Variacao mensal de vendas residenciais,Preco medio de vendas residenciais (RS/m2),Indice de alugueis residenciais,Variacao mensal de alugueis residenciais,Preco medio de alugueis residenciais (RS/m2),Rentabilidade dos alugueis residenciais,Indice de vendas comerciais,Variacao mensal de vendas comerciais,Preco medio de vendas comerciais (RS/m2),Indice de alugueis comerciais,Variacao mensal de alugueis comerciais,Preco medio de alugueis comerciais (RS/m2),Rentabilidade dos alugueis comerciais
2016-05,129.4023803164424,6.613433072358024E-4,6889.910852791474,146.55214117593292,-0.0052180428915149435,27.3137136370125,0.003755626464594582,99.46443602736404,0.001065104808867448,9627.048355505209,96.33806256239468,-0.007382527874903675,41.484089139751624,0.0045021831997655
2016-06,129.39947411245953,-2.2458659382909325E-5,6889.756114630452,145.42452771195101,-0.007694281741187349,27.103554228891213,0.0037286272103515747,99.54611382362953,8.21175884845968E-4,9634.953855456995,95.59416553487915,-0.007721735394395453,41.16375998033695,0.004444579841386158
2016-07,129.47816063808474,6.080899954571785E-4,6893.945706394899,144.44368236978104,-0.006744703645266589,26.92074878788393,0.00370156450209287,99.15423626877411,-0.0039366434288909,9597.024477674244,94.97143618194463,-0.0065143029331356786,40.89560677795814,0.004432018910182702
2016-08,129.5407557809417,4.8344170590997553E-4,6897.27852726765,143.909221892539,-0.0037001305178152154,26.82113850373144,0.0036848127385415187,98.67324105035847,-0.004850980013721516,9550.46950374185,94.00952434174337,-0.010128433125497308,40.481398359580965,0.004405912901448575
2016-09,129.70236044419255,0.0012475198425128207,6905.883019089754,143.71179796354994,-0.0013718643349796373,26.784343540394623,0.003674944226972821,98.07543989809038,-0.006058391777797054,9492.609017826277,92.95319478246869,-0.011236409998573338,40.02653277029714,0.0043861884040544315
2016-10,129.84298038777698,0.0010841741283878373,6913.370198792724,143.47168306135617,-0.0016708085598835013,26.739592029936468,0.0036520630586919464,97.79944967901866,-0.002814060475879546,9465.896241976234,92.42616347811138,-0.005669856809017512,39.79958806092811,0.004364573138445076
2016-11,129.93232694629341,6.881123511614636E-4,6918.127374214665,143.31351905035564,-0.0011024057683416387,26.710114149439562,0.0036314856184214697,97.36058791355725,-0.004487364365564176,9423.419316491862,92.10203954758231,-0.003506841767870516,39.660017203172,0.004361455787469494
2016-12,130.09965261692696,0.0012877909182886118,6927.0364758187425,143.28249273416225,-2.1649259887681304E-4,26.704331607411053,0.0036113104616552695,97.33013817313575,-3.127522242218167E-4,9420.472121140854,92.08267721484049,-2.1022697040079134E-4,39.651679597909336,0.004361455787469494
2017-01,130.0941201376725,-4.252493487258101E-5,6926.741904043749,143.52631648713526,0.001701699546959764,26.74977435640925,0.0035855497615245595,97.0454346140251,-0.0029251325894987428,9392.915991130842,91.7571489721501,-0.003535173525970314,39.51150402993454,0.0043918818488716685
2017-02,130.2695595270092,0.001348557407137425,6936.083013145778,143.74244839196572,0.001505869516618197,26.790056026188978,0.00358670094227144,96.81747065102871,-0.0023490436608692997,9370.851621364798,91.57727249410956,-0.00196035382589254,39.43404750184269,0.00439613480405269
2017-03,130.2187882645415,-3.897400332973474E-4,6933.379743921281,143.95566682874744,0.0014833366146670415,26.82979469720161,0.003593325830504048,96.1824038523679,-0.006559423566743107,9309.384236399166,91.40448072133493,-0.0018868412223758436,39.35964171545109,0.004406146865456907
2017-04,130.20597252085605,-9.841700922168821E-5,6932.697381423088,144.08178192573857,8.760689993617937E-4,26.85329944859507,0.0035959081119984696,95.72481271914624,-0.00475753479736296,9265.094516952475,91.181031873322,-0.0024446159121472833,39.26342250901708,0.004402374442579926
2017-05,130.00017361678857,-0.0015805642405112878,6921.7398078517235,144.1306562258533,3.392122131021546E-4,26.862408415730123,0.0036030278253464834,95.31710324255194,-0.004259182807601972,9225.632785675063,90.73430060146586,-0.004899388202546122,39.07105575998482,0.004392767382165067
2017-06,129.80024992771763,-0.0015378724774651113,6911.095054705053,143.96291365728487,-0.0011638229711906224,26.831145327754392,0.0036050584379322724,95.22145052530023,-0.0010035210261090995,9216.374669195477,90.30606955523416,-0.004719615882781002,38.88665538466297,0.00438062589039515
2017-07,129.60837724961993,-0.0014782150127180278,6900.878970240868,143.65427562001358,-0.0021438718447032616,26.773622790725078,0.003603795912890758,95.11242314791883,-0.0011449875713920796,9205.822034745956,89.69847968087954,-0.0067281178036764245,38.62502138624399,0.004364378941398846
2017-08,129.44945125895092,-0.0012262015314252915,6892.417101879378,143.1742766560508,-0.003341348260545005,26.6841627927848,0.0035949649019913605,94.93413891963867,-0.0018744578508202974,9188.566109359672,89.2873450732324,-0.0045835181277302205,38.44798290053618,0.004356478722068945
2017-09,129.36479657869074,-6.539593597103905E-4,6887.909741204575,142.76191851009762,-0.002880113352650614,26.607309379220997,0.0035864285818935754,94.41690847050084,-0.005448308216875172,9138.503969124748,88.90957457857235,-0.004230952262610235,38.28531132029036,0.004368066295803351
2017-10,129.365646714739,6.571618173754781E-6,6887.95500591741,142.36235483332828,-0.002798811342263326,26.532840539943322,0.0035765913457501994,93.78057863638817,-0.0067395749810160825,9076.914336410518,88.58093850332978,-0.0036962956666960994,38.143797489959056,0.004381884763570079
2017-11,129.39830118041613,2.5241991600081717E-4,6889.69366294142,142.15885549502207,-0.0014294462784382614,26.4949132697771,0.003572261824662731,93.28306180861776,-0.00530511578201504,9028.760254912428,88.53224595783891,-5.496955249468232E-4,38.12283001517435,0.004398760174884688
2017-12,129.4077989999987,7.339987848330664E-5,6890.199365619066,142.2886162512712,9.127870071638769E-4,26.519097482365687,0.003576595533157099,93.32875005173038,4.897806978759211E-4,9033.182367411033,88.6231634846962,0.00102694250974491,38.161979969908714,0.004391421499926113
2018-01,129.391845700279,-1.232792756154596E-4,6889.349946832427,142.7854610973625,0.003491810231774907,26.611697138292048,0.0036126162412174535,93.84353765361544,0.005515852313458935,9083.008067270213,88.53747731980346,-9.668596958576495E-4,38.12508268956169,0.004318396748891404
2018-02,129.32599309756824,-5.089393566832782E-4,6885.84368550252,143.61008197463224,0.00577524399845919,26.765386182478778,0.003636426316264122,94.0384365066506,0.0020768489542085954,9101.872103075793,88.33833670567867,-0.00224922394621068,38.03933084062506,0.004296643645301012
2018-03,129.30305960718843,-1.7733086621270382E-4,6884.622612877165,144.38327183366744,0.005383952494169345,26.909489750173343,0.0036579420996956636,93.98242274163239,-5.956475575202694E-4,9096.450595188735,87.94598172605679,-0.0044415029108949115,37.87037904196793,0.004279370279982333
